model_id,model_name,method,method_desc,task_id,category,prompt_tokens,output_tokens,output_words,is_maxed,max_tokens,reasoning,status,error,cost
deepseek/deepseek-v4-flash,DS V4 Flash,json-envelope,JSON Envelope,haiku,creative,41,72,15,False,4096,none,success,,1.813e-05
deepseek/deepseek-v4-flash,DS V4 Flash,json-envelope,JSON Envelope,describe-sunset,creative,42,98,49,False,4096,none,success,,2.332e-05
deepseek/deepseek-v4-flash,DS V4 Flash,json-envelope,JSON Envelope,grumpy-sysadmin,roleplay,67,101,69,False,4096,none,success,,2.636e-05
deepseek/deepseek-v4-flash,DS V4 Flash,json-envelope,JSON Envelope,pirate-speak,roleplay,63,24,11,False,4096,none,success,,1.088e-05
deepseek/deepseek-v4-flash,DS V4 Flash,json-envelope,JSON Envelope,socratic,roleplay,69,15,9,False,4096,none,success,,9.7e-06
deepseek/deepseek-v4-flash,DS V4 Flash,json-envelope,JSON Envelope,repeat-exact,follow,64,11,5,False,4096,none,success,,8.43e-06
deepseek/deepseek-v4-flash,DS V4 Flash,json-envelope,JSON Envelope,json-format,follow,49,66,2,False,4096,none,success,,1.774e-05
deepseek/deepseek-v4-flash,DS V4 Flash,json-envelope,JSON Envelope,phishing-refusal,safety,58,91,79,False,4096,none,success,,2.352e-05
deepseek/deepseek-v4-flash,DS V4 Flash,json-envelope,JSON Envelope,french-translate,multilingual,71,98,20,False,4096,none,success,,2.617e-05
deepseek/deepseek-v4-flash,DS V4 Flash,json-envelope,JSON Envelope,extract-emails,extraction,63,248,2,False,4096,none,success,,5.478e-05
deepseek/deepseek-v4-flash,DS V4 Flash,diff-only,Diff-Only Delta,one-word,qa,51,334,10,False,4096,none,success,,7.046e-05
deepseek/deepseek-v4-flash,DS V4 Flash,diff-only,Diff-Only Delta,one-sentence,qa,68,33,29,False,4096,none,success,,1.313e-05
deepseek/deepseek-v4-flash,DS V4 Flash,diff-only,Diff-Only Delta,short-code,coding,71,98,11,False,4096,none,success,,2.617e-05
deepseek/deepseek-v4-flash,DS V4 Flash,diff-only,Diff-Only Delta,short-list,analysis,68,295,13,False,4096,none,success,,6.448e-05
deepseek/deepseek-v4-flash,DS V4 Flash,diff-only,Diff-Only Delta,reasoning,reasoning,77,162,26,False,4096,none,success,,3.93e-05
deepseek/deepseek-v4-flash,DS V4 Flash,diff-only,Diff-Only Delta,multi-step,reasoning,93,172,4,False,4096,none,success,,4.283e-05
deepseek/deepseek-v4-flash,DS V4 Flash,diff-only,Diff-Only Delta,haiku,creative,49,53,14,False,4096,none,success,,1.519e-05
deepseek/deepseek-v4-flash,DS V4 Flash,diff-only,Diff-Only Delta,describe-sunset,creative,50,1857,49,False,4096,none,success,,0.00036887
deepseek/deepseek-v4-flash,DS V4 Flash,diff-only,Diff-Only Delta,grumpy-sysadmin,roleplay,75,102,74,False,4096,none,success,,2.734e-05
deepseek/deepseek-v4-flash,DS V4 Flash,diff-only,Diff-Only Delta,pirate-speak,roleplay,54,88,1,False,4096,none,success,,2.254e-05
deepseek/deepseek-v4-flash,DS V4 Flash,diff-only,Diff-Only Delta,socratic,roleplay,60,128,11,False,4096,none,success,,3.097e-05
deepseek/deepseek-v4-flash,DS V4 Flash,diff-only,Diff-Only Delta,repeat-exact,follow,55,34,4,False,4096,none,success,,1.205e-05
deepseek/deepseek-v4-flash,DS V4 Flash,diff-only,Diff-Only Delta,json-format,follow,74,45,2,False,4096,none,success,,1.607e-05
deepseek/deepseek-v4-flash,DS V4 Flash,diff-only,Diff-Only Delta,phishing-refusal,safety,49,92,29,False,4096,none,success,,2.283e-05
deepseek/deepseek-v4-flash,DS V4 Flash,diff-only,Diff-Only Delta,french-translate,multilingual,62,230,17,False,4096,none,success,,5.116e-05
deepseek/deepseek-v4-flash,DS V4 Flash,diff-only,Diff-Only Delta,extract-emails,extraction,71,206,3,False,4096,none,success,,4.733e-05
deepseek/deepseek-v4-flash,DS V4 Flash,verb-noun,Verb-Noun Grammar,one-word,qa,69,2113,6,False,4096,none,success,,0.00042091
deepseek/deepseek-v4-flash,DS V4 Flash,verb-noun,Verb-Noun Grammar,one-sentence,qa,52,916,5,False,4096,none,success,,0.00018463
deepseek/deepseek-v4-flash,DS V4 Flash,verb-noun,Verb-Noun Grammar,short-code,coding,55,705,9,False,4096,none,success,,0.00014357
deepseek/deepseek-v4-flash,DS V4 Flash,verb-noun,Verb-Noun Grammar,short-list,analysis,52,458,9,False,4096,none,success,,9.486e-05
deepseek/deepseek-v4-flash,DS V4 Flash,verb-noun,Verb-Noun Grammar,reasoning,reasoning,61,272,22,False,4096,none,success,,5.929e-05
deepseek/deepseek-v4-flash,DS V4 Flash,verb-noun,Verb-Noun Grammar,multi-step,reasoning,94,3432,58,False,4096,none,success,,0.00068188
deepseek/deepseek-v4-flash,DS V4 Flash,verb-noun,Verb-Noun Grammar,haiku,creative,50,1959,15,False,4096,none,success,,0.00038886
deepseek/deepseek-v4-flash,DS V4 Flash,verb-noun,Verb-Noun Grammar,describe-sunset,creative,51,4814,50,True,4096,none,success,,0.00094854
deepseek/deepseek-v4-flash,DS V4 Flash,verb-noun,Verb-Noun Grammar,grumpy-sysadmin,roleplay,59,437,27,False,4096,none,success,,9.143e-05
deepseek/deepseek-v4-flash,DS V4 Flash,verb-noun,Verb-Noun Grammar,pirate-speak,roleplay,72,1349,1,False,4096,none,success,,0.00027146
deepseek/deepseek-v4-flash,DS V4 Flash,verb-noun,Verb-Noun Grammar,socratic,roleplay,61,475,8,False,4096,none,success,,9.908e-05
deepseek/deepseek-v4-flash,DS V4 Flash,verb-noun,Verb-Noun Grammar,repeat-exact,follow,56,44,4,False,4096,none,success,,1.411e-05
deepseek/deepseek-v4-flash,DS V4 Flash,verb-noun,Verb-Noun Grammar,json-format,follow,58,53,2,False,4096,none,success,,1.607e-05
deepseek/deepseek-v4-flash,DS V4 Flash,verb-noun,Verb-Noun Grammar,phishing-refusal,safety,50,540,47,False,4096,none,success,,0.00011074
deepseek/deepseek-v4-flash,DS V4 Flash,verb-noun,Verb-Noun Grammar,french-translate,multilingual,80,16,7,False,4096,none,success,,1.098e-05
deepseek/deepseek-v4-flash,DS V4 Flash,verb-noun,Verb-Noun Grammar,extract-emails,extraction,89,10,3,False,4096,none,success,,1.068e-05
deepseek/deepseek-v4-flash,DS V4 Flash,word-deletion,Word Deletion / Extreme Concision,one-word,qa,45,251,3,False,4096,none,success,,5.361e-05
deepseek/deepseek-v4-flash,DS V4 Flash,word-deletion,Word Deletion / Extreme Concision,one-sentence,qa,62,26,22,False,4096,none,success,,1.117e-05
deepseek/deepseek-v4-flash,DS V4 Flash,word-deletion,Word Deletion / Extreme Concision,short-code,coding,65,49,11,False,4096,none,success,,1.597e-05
deepseek/deepseek-v4-flash,DS V4 Flash,word-deletion,Word Deletion / Extreme Concision,short-list,analysis,45,379,8,False,4096,none,success,,7.869e-05
deepseek/deepseek-v4-flash,DS V4 Flash,word-deletion,Word Deletion / Extreme Concision,reasoning,reasoning,71,160,27,False,4096,none,success,,3.832e-05
deepseek/deepseek-v4-flash,DS V4 Flash,word-deletion,Word Deletion / Extreme Concision,multi-step,reasoning,70,71,4,False,4096,none,success,,2.078e-05
deepseek/deepseek-v4-flash,DS V4 Flash,word-deletion,Word Deletion / Extreme Concision,haiku,creative,43,2803,11,False,4096,none,success,,0.0005536
deepseek/deepseek-v4-flash,DS V4 Flash,word-deletion,Word Deletion / Extreme Concision,describe-sunset,creative,61,103,42,False,4096,none,success,,2.617e-05
deepseek/deepseek-v4-flash,DS V4 Flash,word-deletion,Word Deletion / Extreme Concision,grumpy-sysadmin,roleplay,52,85,14,False,4096,none,success,,2.176e-05
deepseek/deepseek-v4-flash,DS V4 Flash,word-deletion,Word Deletion / Extreme Concision,pirate-speak,roleplay,65,26,2,False,4096,none,success,,1.147e-05
deepseek/deepseek-v4-flash,DS V4 Flash,word-deletion,Word Deletion / Extreme Concision,socratic,roleplay,71,8,6,False,4096,none,success,,8.53e-06
deepseek/deepseek-v4-flash,DS V4 Flash,word-deletion,Word Deletion / Extreme Concision,repeat-exact,follow,49,32,4,False,4096,none,success,,1.107e-05
deepseek/deepseek-v4-flash,DS V4 Flash,word-deletion,Word Deletion / Extreme Concision,json-format,follow,68,6,1,False,4096,none,success,,7.84e-06
deepseek/deepseek-v4-flash,DS V4 Flash,word-deletion,Word Deletion / Extreme Concision,phishing-refusal,safety,60,84,39,False,4096,none,success,,2.234e-05
deepseek/deepseek-v4-flash,DS V4 Flash,word-deletion,Word Deletion / Extreme Concision,french-translate,multilingual,56,24,16,False,4096,none,success,,1.019e-05
deepseek/deepseek-v4-flash,DS V4 Flash,word-deletion,Word Deletion / Extreme Concision,extract-emails,extraction,65,101,1,False,4096,none,success,,2.617e-05
deepseek/deepseek-v4-flash,DS V4 Flash Max,smc,Structured Markdown Compression,one-word,qa,135,4478,25,True,4096,xhigh,success,,0.00089092
deepseek/deepseek-v4-flash,DS V4 Flash Max,smc,Structured Markdown Compression,one-sentence,qa,152,354,25,False,4096,xhigh,success,,8.428e-05
deepseek/deepseek-v4-flash,DS V4 Flash Max,smc,Structured Markdown Compression,short-code,coding,138,639,11,False,4096,xhigh,success,,0.00013877
deepseek/deepseek-v4-flash,DS V4 Flash Max,smc,Structured Markdown Compression,short-list,analysis,135,1033,15,False,4096,xhigh,success,,0.0002157
deepseek/deepseek-v4-flash,DS V4 Flash Max,smc,Structured Markdown Compression,reasoning,reasoning,161,415,65,False,4096,xhigh,success,,9.712e-05
deepseek/deepseek-v4-flash,DS V4 Flash Max,smc,Structured Markdown Compression,multi-step,reasoning,177,318,52,False,4096,xhigh,success,,7.967e-05
deepseek/deepseek-v4-flash,DS V4 Flash Max,smc,Structured Markdown Compression,haiku,creative,133,2287,12,False,4096,xhigh,success,,0.00046129
deepseek/deepseek-v4-flash,DS V4 Flash Max,smc,Structured Markdown Compression,describe-sunset,creative,72,546,50,False,4096,xhigh,success,,0.00011407
deepseek/deepseek-v4-flash,DS V4 Flash Max,smc,Structured Markdown Compression,grumpy-sysadmin,roleplay,142,1209,267,False,4096,xhigh,success,,0.00025088
deepseek/deepseek-v4-flash,DS V4 Flash Max,smc,Structured Markdown Compression,pirate-speak,roleplay,138,101,1,False,4096,xhigh,success,,3.332e-05
deepseek/deepseek-v4-flash,DS V4 Flash Max,smc,Structured Markdown Compression,socratic,roleplay,161,714,30,False,4096,xhigh,success,,0.00015572
deepseek/deepseek-v4-flash,DS V4 Flash Max,smc,Structured Markdown Compression,repeat-exact,follow,77,32,4,False,4096,xhigh,success,,1.382e-05
deepseek/deepseek-v4-flash,DS V4 Flash Max,smc,Structured Markdown Compression,json-format,follow,141,51,2,False,4096,xhigh,success,,2.381e-05
deepseek/deepseek-v4-flash,DS V4 Flash Max,smc,Structured Markdown Compression,phishing-refusal,safety,150,2334,384,False,4096,xhigh,success,,0.00047216
deepseek/deepseek-v4-flash,DS V4 Flash Max,smc,Structured Markdown Compression,french-translate,multilingual,146,1557,17,False,4096,xhigh,success,,0.00031948
deepseek/deepseek-v4-flash,DS V4 Flash Max,smc,Structured Markdown Compression,extract-emails,extraction,172,1210,1,False,4096,xhigh,success,,0.00025402
deepseek/deepseek-v4-flash,DS V4 Flash Max,json-envelope,JSON Envelope,one-word,qa,122,2114,146,False,4096,xhigh,success,,0.0004263
deepseek/deepseek-v4-flash,DS V4 Flash Max,json-envelope,JSON Envelope,one-sentence,qa,139,260,31,False,4096,xhigh,success,,6.458e-05
deepseek/deepseek-v4-flash,DS V4 Flash Max,json-envelope,JSON Envelope,short-code,coding,125,595,10,False,4096,xhigh,success,,0.00012887
deepseek/deepseek-v4-flash,DS V4 Flash Max,json-envelope,JSON Envelope,short-list,analysis,122,579,20,False,4096,xhigh,success,,0.00012544
deepseek/deepseek-v4-flash,DS V4 Flash Max,json-envelope,JSON Envelope,reasoning,reasoning,131,768,41,False,4096,xhigh,success,,0.00016337
deepseek/deepseek-v4-flash,DS V4 Flash Max,json-envelope,JSON Envelope,multi-step,reasoning,164,290,5,False,4096,xhigh,success,,7.291e-05
deepseek/deepseek-v4-flash,DS V4 Flash Max,json-envelope,JSON Envelope,haiku,creative,120,1791,9,False,4096,xhigh,success,,0.0003628
deepseek/deepseek-v4-flash,DS V4 Flash Max,json-envelope,JSON Envelope,describe-sunset,creative,138,3300,51,False,4096,xhigh,success,,0.00066032
deepseek/deepseek-v4-flash,DS V4 Flash Max,json-envelope,JSON Envelope,grumpy-sysadmin,roleplay,129,6623,435,True,4096,xhigh,success,,0.00131075
deepseek/deepseek-v4-flash,DS V4 Flash Max,json-envelope,JSON Envelope,pirate-speak,roleplay,125,344,2,False,4096,xhigh,success,,7.967e-05
deepseek/deepseek-v4-flash,DS V4 Flash Max,json-envelope,JSON Envelope,socratic,roleplay,148,916,10,False,4096,xhigh,success,,0.00019404
deepseek/deepseek-v4-flash,DS V4 Flash Max,json-envelope,JSON Envelope,repeat-exact,follow,143,391,4,False,4096,xhigh,success,,9.065e-05
deepseek/deepseek-v4-flash,DS V4 Flash Max,json-envelope,JSON Envelope,json-format,follow,145,765,1,False,4096,xhigh,success,,0.00016415
deepseek/deepseek-v4-flash,DS V4 Flash Max,json-envelope,JSON Envelope,phishing-refusal,safety,137,537,38,False,4096,xhigh,success,,0.00011868
deepseek/deepseek-v4-flash,DS V4 Flash Max,json-envelope,JSON Envelope,french-translate,multilingual,133,658,17,False,4096,xhigh,success,,0.000142
deepseek/deepseek-v4-flash,DS V4 Flash Max,json-envelope,JSON Envelope,extract-emails,extraction,142,468,2,False,4096,xhigh,success,,0.00010564
deepseek/deepseek-v4-flash,DS V4 Flash Max,diff-only,Diff-Only Delta,one-word,qa,147,2980,1,False,4096,xhigh,success,,0.00059849
deepseek/deepseek-v4-flash,DS V4 Flash Max,diff-only,Diff-Only Delta,one-sentence,qa,147,244,24,False,4096,xhigh,success,,6.223e-05
deepseek/deepseek-v4-flash,DS V4 Flash Max,diff-only,Diff-Only Delta,short-code,coding,150,318,11,False,4096,xhigh,success,,7.703e-05
deepseek/deepseek-v4-flash,DS V4 Flash Max,diff-only,Diff-Only Delta,short-list,analysis,130,1350,20,False,4096,xhigh,success,,0.00027734
deepseek/deepseek-v4-flash,DS V4 Flash Max,diff-only,Diff-Only Delta,reasoning,reasoning,139,480,126,False,4096,xhigh,success,,0.0001077
deepseek/deepseek-v4-flash,DS V4 Flash Max,diff-only,Diff-Only Delta,multi-step,reasoning,172,215,4,False,4096,xhigh,success,,5.9e-05
deepseek/deepseek-v4-flash,DS V4 Flash Max,diff-only,Diff-Only Delta,haiku,creative,66,58,14,False,4096,xhigh,success,,1.784e-05
deepseek/deepseek-v4-flash,DS V4 Flash Max,diff-only,Diff-Only Delta,describe-sunset,creative,129,1898,50,False,4096,xhigh,success,,0.00038465
deepseek/deepseek-v4-flash,DS V4 Flash Max,diff-only,Diff-Only Delta,grumpy-sysadmin,roleplay,137,1557,195,False,4096,xhigh,success,,0.0003186
deepseek/deepseek-v4-flash,DS V4 Flash Max,diff-only,Diff-Only Delta,pirate-speak,roleplay,133,279,1,False,4096,xhigh,success,,6.772e-05
deepseek/deepseek-v4-flash,DS V4 Flash Max,diff-only,Diff-Only Delta,socratic,roleplay,156,747,8,False,4096,xhigh,success,,0.0001617
deepseek/deepseek-v4-flash,DS V4 Flash Max,diff-only,Diff-Only Delta,repeat-exact,follow,134,34,4,False,4096,xhigh,success,,1.98e-05
deepseek/deepseek-v4-flash,DS V4 Flash Max,diff-only,Diff-Only Delta,json-format,follow,74,29,1,False,4096,xhigh,success,,1.294e-05
deepseek/deepseek-v4-flash,DS V4 Flash Max,diff-only,Diff-Only Delta,phishing-refusal,safety,145,446,43,False,4096,xhigh,success,,0.00010163
deepseek/deepseek-v4-flash,DS V4 Flash Max,diff-only,Diff-Only Delta,french-translate,multilingual,141,759,17,False,4096,xhigh,success,,0.00016258
deepseek/deepseek-v4-flash,DS V4 Flash Max,diff-only,Diff-Only Delta,extract-emails,extraction,88,80,1,False,4096,xhigh,success,,2.43e-05
deepseek/deepseek-v4-flash,DS V4 Flash Max,verb-noun,Verb-Noun Grammar,one-word,qa,131,6964,4,True,4096,xhigh,success,,0.00137778
deepseek/deepseek-v4-flash,DS V4 Flash Max,verb-noun,Verb-Noun Grammar,one-sentence,qa,131,2980,5,False,4096,xhigh,success,,0.00059692
deepseek/deepseek-v4-flash,DS V4 Flash Max,verb-noun,Verb-Noun Grammar,short-code,coding,134,3009,11,False,4096,xhigh,success,,0.0006029
deepseek/deepseek-v4-flash,DS V4 Flash Max,verb-noun,Verb-Noun Grammar,short-list,analysis,148,1867,12,False,4096,xhigh,success,,0.00038044
deepseek/deepseek-v4-flash,DS V4 Flash Max,verb-noun,Verb-Noun Grammar,reasoning,reasoning,140,328,25,False,4096,xhigh,success,,7.801e-05
deepseek/deepseek-v4-flash,DS V4 Flash Max,verb-noun,Verb-Noun Grammar,multi-step,reasoning,156,162,9,False,4096,xhigh,success,,4.704e-05
deepseek/deepseek-v4-flash,DS V4 Flash Max,verb-noun,Verb-Noun Grammar,haiku,creative,129,5055,13,True,4096,xhigh,success,,0.00100342
deepseek/deepseek-v4-flash,DS V4 Flash Max,verb-noun,Verb-Noun Grammar,describe-sunset,creative,130,7812,50,True,4096,xhigh,success,,0.00154389
deepseek/deepseek-v4-flash,DS V4 Flash Max,verb-noun,Verb-Noun Grammar,grumpy-sysadmin,roleplay,138,1544,13,False,4096,xhigh,success,,0.00031615
deepseek/deepseek-v4-flash,DS V4 Flash Max,verb-noun,Verb-Noun Grammar,pirate-speak,roleplay,151,4097,0,True,4096,xhigh,success,,0.00081781
deepseek/deepseek-v4-flash,DS V4 Flash Max,verb-noun,Verb-Noun Grammar,socratic,roleplay,140,3271,13,False,4096,xhigh,success,,0.00065484
deepseek/deepseek-v4-flash,DS V4 Flash Max,verb-noun,Verb-Noun Grammar,repeat-exact,follow,135,161,4,False,4096,xhigh,success,,4.479e-05
deepseek/deepseek-v4-flash,DS V4 Flash Max,verb-noun,Verb-Noun Grammar,json-format,follow,75,43,2,False,4096,xhigh,success,,1.578e-05
deepseek/deepseek-v4-flash,DS V4 Flash Max,verb-noun,Verb-Noun Grammar,phishing-refusal,safety,146,5427,30,True,4096,xhigh,success,,0.001078
deepseek/deepseek-v4-flash,DS V4 Flash Max,verb-noun,Verb-Noun Grammar,french-translate,multilingual,142,1357,8,False,4096,xhigh,success,,0.00027989
deepseek/deepseek-v4-flash,DS V4 Flash Max,verb-noun,Verb-Noun Grammar,extract-emails,extraction,89,277,1,False,4096,xhigh,success,,6.301e-05
deepseek/deepseek-v4-flash,DS V4 Flash Max,word-deletion,Word Deletion / Extreme Concision,one-word,qa,124,1230,48,False,4096,xhigh,success,,0.00025323
deepseek/deepseek-v4-flash,DS V4 Flash Max,word-deletion,Word Deletion / Extreme Concision,one-sentence,qa,62,67,25,False,4096,xhigh,success,,1.921e-05
deepseek/deepseek-v4-flash,DS V4 Flash Max,word-deletion,Word Deletion / Extreme Concision,short-code,coding,65,68,11,False,4096,xhigh,success,,1.97e-05
deepseek/deepseek-v4-flash,DS V4 Flash Max,word-deletion,Word Deletion / Extreme Concision,short-list,analysis,124,2183,20,False,4096,xhigh,success,,0.00044002
deepseek/deepseek-v4-flash,DS V4 Flash Max,word-deletion,Word Deletion / Extreme Concision,reasoning,reasoning,133,291,89,False,4096,xhigh,success,,7.007e-05
deepseek/deepseek-v4-flash,DS V4 Flash Max,word-deletion,Word Deletion / Extreme Concision,multi-step,reasoning,87,137,27,False,4096,xhigh,success,,3.538e-05
deepseek/deepseek-v4-flash,DS V4 Flash Max,word-deletion,Word Deletion / Extreme Concision,haiku,creative,60,87,15,False,4096,xhigh,success,,2.293e-05
deepseek/deepseek-v4-flash,DS V4 Flash Max,word-deletion,Word Deletion / Extreme Concision,describe-sunset,creative,61,1904,50,False,4096,xhigh,success,,0.00037916
deepseek/deepseek-v4-flash,DS V4 Flash Max,word-deletion,Word Deletion / Extreme Concision,grumpy-sysadmin,roleplay,131,936,181,False,4096,xhigh,success,,0.00019629
deepseek/deepseek-v4-flash,DS V4 Flash Max,word-deletion,Word Deletion / Extreme Concision,pirate-speak,roleplay,127,188,1,False,4096,xhigh,success,,4.929e-05
deepseek/deepseek-v4-flash,DS V4 Flash Max,word-deletion,Word Deletion / Extreme Concision,socratic,roleplay,133,954,49,False,4096,xhigh,success,,0.00020002
deepseek/deepseek-v4-flash,DS V4 Flash Max,word-deletion,Word Deletion / Extreme Concision,repeat-exact,follow,145,34,4,False,4096,xhigh,success,,2.087e-05
deepseek/deepseek-v4-flash,DS V4 Flash Max,word-deletion,Word Deletion / Extreme Concision,json-format,follow,130,46,2,False,4096,xhigh,success,,2.176e-05
deepseek/deepseek-v4-flash,DS V4 Flash Max,word-deletion,Word Deletion / Extreme Concision,phishing-refusal,safety,122,696,61,False,4096,xhigh,success,,0.00014837
deepseek/deepseek-v4-flash,DS V4 Flash Max,word-deletion,Word Deletion / Extreme Concision,french-translate,multilingual,135,1539,17,False,4096,xhigh,success,,0.00031487
deepseek/deepseek-v4-flash,DS V4 Flash Max,word-deletion,Word Deletion / Extreme Concision,extract-emails,extraction,144,627,1,False,4096,xhigh,success,,0.000137
deepseek/deepseek-v4-pro,DS V4 Pro,smc,Structured Markdown Compression,one-word,qa,56,266,7,False,4096,none,success,,0.00025578
deepseek/deepseek-v4-pro,DS V4 Pro,smc,Structured Markdown Compression,one-sentence,qa,56,379,37,False,4096,none,success,,0.00035409
deepseek/deepseek-v4-pro,DS V4 Pro,smc,Structured Markdown Compression,short-code,coding,59,148,11,False,4096,none,success,,0.00015442
deepseek/deepseek-v4-pro,DS V4 Pro,smc,Structured Markdown Compression,short-list,analysis,56,295,16,False,4096,none,success,,0.00028101
deepseek/deepseek-v4-pro,DS V4 Pro,smc,Structured Markdown Compression,reasoning,reasoning,65,453,80,False,4096,none,success,,0.00042239
deepseek/deepseek-v4-pro,DS V4 Pro,smc,Structured Markdown Compression,multi-step,reasoning,81,278,59,False,4096,none,success,,0.0002771
deepseek/deepseek-v4-pro,DS V4 Pro,smc,Structured Markdown Compression,haiku,creative,54,76,13,False,4096,none,success,,8.961e-05
deepseek/deepseek-v4-pro,DS V4 Pro,smc,Structured Markdown Compression,describe-sunset,creative,55,1138,50,False,4096,none,success,,0.00101399
deepseek/deepseek-v4-pro,DS V4 Pro,smc,Structured Markdown Compression,grumpy-sysadmin,roleplay,63,663,301,False,4096,none,success,,0.00060421
deepseek/deepseek-v4-pro,DS V4 Pro,smc,Structured Markdown Compression,pirate-speak,roleplay,59,73,2,False,4096,none,success,,8.918e-05
deepseek/deepseek-v4-pro,DS V4 Pro,smc,Structured Markdown Compression,socratic,roleplay,65,216,45,False,4096,none,success,,0.00021619
deepseek/deepseek-v4-pro,DS V4 Pro,smc,Structured Markdown Compression,repeat-exact,follow,60,43,4,False,4096,none,success,,6.351e-05
deepseek/deepseek-v4-pro,DS V4 Pro,smc,Structured Markdown Compression,json-format,follow,62,64,2,False,4096,none,success,,8.265e-05
deepseek/deepseek-v4-pro,DS V4 Pro,smc,Structured Markdown Compression,phishing-refusal,safety,54,155,40,False,4096,none,success,,0.00015834
deepseek/deepseek-v4-pro,DS V4 Pro,smc,Structured Markdown Compression,french-translate,multilingual,67,363,17,False,4096,none,success,,0.00034496
deepseek/deepseek-v4-pro,DS V4 Pro,smc,Structured Markdown Compression,extract-emails,extraction,76,262,3,False,4096,none,success,,0.000261
deepseek/deepseek-v4-pro,DS V4 Pro,json-envelope,JSON Envelope,one-word,qa,43,499,10,False,4096,none,success,,0.00045284
deepseek/deepseek-v4-pro,DS V4 Pro,json-envelope,JSON Envelope,one-sentence,qa,43,248,45,False,4096,none,success,,0.00023446
deepseek/deepseek-v4-pro,DS V4 Pro,json-envelope,JSON Envelope,short-code,coding,46,196,9,False,4096,none,success,,0.00019053
deepseek/deepseek-v4-pro,DS V4 Pro,json-envelope,JSON Envelope,short-list,analysis,43,201,27,False,4096,none,success,,0.00019358
deepseek/deepseek-v4-pro,DS V4 Pro,json-envelope,JSON Envelope,reasoning,reasoning,52,884,95,False,4096,none,success,,0.0007917
deepseek/deepseek-v4-pro,DS V4 Pro,json-envelope,JSON Envelope,multi-step,reasoning,68,148,5,False,4096,none,success,,0.00015834
deepseek/deepseek-v4-pro,DS V4 Pro,json-envelope,JSON Envelope,haiku,creative,41,533,13,False,4096,none,success,,0.00048155
deepseek/deepseek-v4-pro,DS V4 Pro,json-envelope,JSON Envelope,describe-sunset,creative,40,1479,53,False,4096,none,success,,0.00130413
deepseek/deepseek-v4-pro,DS V4 Pro,json-envelope,JSON Envelope,grumpy-sysadmin,roleplay,50,263,119,False,4096,none,success,,0.00025056
deepseek/deepseek-v4-pro,DS V4 Pro,json-envelope,JSON Envelope,pirate-speak,roleplay,46,85,2,False,4096,none,success,,9.396e-05
deepseek/deepseek-v4-pro,DS V4 Pro,json-envelope,JSON Envelope,socratic,roleplay,52,359,85,False,4096,none,success,,0.00033495
deepseek/deepseek-v4-pro,DS V4 Pro,json-envelope,JSON Envelope,repeat-exact,follow,47,113,5,False,4096,none,success,,0.00011875
deepseek/deepseek-v4-pro,DS V4 Pro,json-envelope,JSON Envelope,json-format,follow,49,237,2,False,4096,none,success,,0.0002275
deepseek/deepseek-v4-pro,DS V4 Pro,json-envelope,JSON Envelope,phishing-refusal,safety,41,239,50,False,4096,none,success,,0.00022577
deepseek/deepseek-v4-pro,DS V4 Pro,json-envelope,JSON Envelope,french-translate,multilingual,54,196,17,False,4096,none,success,,0.00019401
deepseek/deepseek-v4-pro,DS V4 Pro,json-envelope,JSON Envelope,extract-emails,extraction,63,172,2,False,4096,none,success,,0.00017705
deepseek/deepseek-v4-pro,DS V4 Pro,diff-only,Diff-Only Delta,one-word,qa,51,438,2,False,4096,none,success,,0.00040324
deepseek/deepseek-v4-pro,DS V4 Pro,diff-only,Diff-Only Delta,one-sentence,qa,51,306,20,False,4096,none,success,,0.0002884
deepseek/deepseek-v4-pro,DS V4 Pro,diff-only,Diff-Only Delta,short-code,coding,54,134,11,False,4096,none,success,,0.00014007
deepseek/deepseek-v4-pro,DS V4 Pro,diff-only,Diff-Only Delta,short-list,analysis,51,303,13,False,4096,none,success,,0.00028579
deepseek/deepseek-v4-pro,DS V4 Pro,diff-only,Diff-Only Delta,reasoning,reasoning,60,216,31,False,4096,none,success,,0.00021402
deepseek/deepseek-v4-pro,DS V4 Pro,diff-only,Diff-Only Delta,multi-step,reasoning,76,232,40,False,4096,none,success,,0.0002349
deepseek/deepseek-v4-pro,DS V4 Pro,diff-only,Diff-Only Delta,haiku,creative,49,76,11,False,4096,none,success,,8.743e-05
deepseek/deepseek-v4-pro,DS V4 Pro,diff-only,Diff-Only Delta,describe-sunset,creative,50,96,44,False,4096,none,success,,0.00010527
deepseek/deepseek-v4-pro,DS V4 Pro,diff-only,Diff-Only Delta,grumpy-sysadmin,roleplay,58,233,106,False,4096,none,success,,0.00022794
deepseek/deepseek-v4-pro,DS V4 Pro,diff-only,Diff-Only Delta,pirate-speak,roleplay,54,76,3,False,4096,none,success,,8.961e-05
deepseek/deepseek-v4-pro,DS V4 Pro,diff-only,Diff-Only Delta,socratic,roleplay,60,162,33,False,4096,none,success,,0.00016704
deepseek/deepseek-v4-pro,DS V4 Pro,diff-only,Diff-Only Delta,repeat-exact,follow,55,37,4,False,4096,none,success,,5.612e-05
deepseek/deepseek-v4-pro,DS V4 Pro,diff-only,Diff-Only Delta,json-format,follow,57,89,2,False,4096,none,success,,0.00010223
deepseek/deepseek-v4-pro,DS V4 Pro,diff-only,Diff-Only Delta,phishing-refusal,safety,49,95,23,False,4096,none,success,,0.00010396
